"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000187608.10",2.44372598381077,1.19073501515941,1.13406881835314,1.04996715886127,0.293733212194673,NA
"ENSG00000224969.1",2.84746089908625,0.325992069836859,1.05358027010622,0.309413605290838,0.757006922308969,0.923449098559184
"ENSG00000188157.15",454.845789746084,0.801575849323765,0.495020341049128,1.61927860908692,0.105387331012849,0.340512190415061
"ENSG00000217801.10",2.6619847773368,0.921687166166874,1.06625227055219,0.864417541347462,0.387358560138802,0.711385317718619
"ENSG00000131591.18",121.861430227493,-0.413194399203358,0.33584159484119,-1.23032526509632,0.218575326922722,0.534387758472855
"ENSG00000285812.1",42.1517206099245,-0.319177342059142,0.304897686692787,-1.04683425289725,0.295176029500666,0.62599956618967
"ENSG00000078808.19",717.799559173926,0.0622285426290722,0.399404753671545,0.155803209794159,0.876188140476086,0.96222223427952
"ENSG00000176022.7",490.356453145012,-0.0760954521149838,0.15224517507712,-0.499821764968496,0.617200583792847,0.86284260873058
"ENSG00000184163.3",1.86845975224347,0.275088958483111,1.48742058371638,0.184943627575592,0.853273251341417,NA
"ENSG00000260179.1",3.98865782430999,1.37022560694367,0.879545543623717,1.55787908525846,0.119261913972973,0.368618456109862
"ENSG00000160087.21",567.735587722402,-0.147189916363844,0.160965414737181,-0.914419514304801,0.360496451771559,0.689254955078452
"ENSG00000230415.1",8.12650428896442,-0.228032897548652,0.631135390421177,-0.36130583232938,0.717870834224888,0.90849822046185
"ENSG00000162572.21",27.122386376174,0.285808895304065,0.350434368546877,0.8155846599442,0.414737725993088,0.732187178123549
"ENSG00000131584.19",518.343830601564,0.0696828678752184,0.427654079009407,0.162942133129252,0.870563996664924,0.960038377003327
"ENSG00000169972.12",65.4588612407659,-0.170468796530041,0.399059091409231,-0.427176827191306,0.669250538188952,0.886878165366871
"ENSG00000127054.21",891.454070738205,0.0153459259616,0.19904360849487,0.0770983106548509,0.938545336904258,0.98342656607392
"ENSG00000240731.1",63.1392715636036,0.0948399038869754,0.235158029114206,0.40330285231688,0.686725443677251,0.894796862519295
"ENSG00000224051.7",91.8812144743708,-0.13474392357713,0.324182715288577,-0.415641911868082,0.677672052932323,0.890801236214702
"ENSG00000169962.5",8.72167638003966,-0.261984456813588,0.707407337446824,-0.370344556729002,0.711125778707286,0.906128064865252
"ENSG00000107404.20",301.518219847836,0.0695156669620494,0.529598067680788,0.1312611793817,0.895568700394963,0.97026284208115
"ENSG00000162576.17",149.353317989109,0.3721352975969,0.309440626386412,1.2026064642598,0.229128644993466,0.547910671651358
"ENSG00000175756.13",412.349528580794,-0.426439347452504,0.509829081367444,-0.836435901829541,0.402909722360868,0.723646125626896
"ENSG00000223663.2",1.53869847855574,-0.810712181340103,1.42534983008514,-0.568781196186535,0.569504637111817,NA
"ENSG00000221978.12",4128.55691277671,0.142887361210734,0.108935097896868,1.31167423511208,0.18963007361749,0.491238057660064
"ENSG00000224870.7",262.014145590202,-0.0810082059197262,0.20825916624387,-0.388977865324142,0.697292520437326,0.901395952305233
"ENSG00000242485.6",768.741011821941,-0.358941535058111,0.124285004405919,-2.88805183516585,0.00387635986435133,0.0268656815927617
"ENSG00000272455.1",69.0777944147982,0.146739477539834,0.21788864021814,0.67346088989736,0.500654122223294,0.79429887023281
"ENSG00000235098.9",1.3272517969719,0.650817556875373,1.53388115579522,0.424294642656305,0.671350945811116,NA
"ENSG00000205116.4",1.22193230936533,0.953009306562292,1.50976206325612,0.631231456768045,0.527889196655149,NA
"ENSG00000179403.12",38.8701358388132,0.271159661038107,0.48963582628142,0.553798652965105,0.579716650284385,0.841339536716613
"ENSG00000215915.10",8.14160876751357,-2.43857720134284,0.753309952099052,-3.23714985385218,0.00120729996002294,0.0100210652952266
"ENSG00000160072.20",535.051360746592,-0.185069602996496,0.221043494315496,-0.837254240707693,0.402449674591923,0.723350274778417
"ENSG00000284740.1",2.5064907650506,-0.527055407974117,1.12641515252799,-0.467905111886376,0.639852447707475,NA
"ENSG00000197785.14",199.046499287741,-0.141601416624854,0.494420520984078,-0.286398744823567,0.77457273594421,0.929983727598251
"ENSG00000205090.9",15.486283757756,0.377077466670167,0.532109979961214,0.708645732781882,0.478544348761937,0.780040960990032
"ENSG00000160075.12",1484.32408711151,-0.16000919257833,0.115303577910788,-1.38772096649188,0.165222029042174,0.452236501058058
"ENSG00000215014.5",18.1223665154667,-0.425046260404259,0.395210135677896,-1.0754943308202,0.282153469015157,0.612649249089387
"ENSG00000228594.4",104.321251954703,0.162229872090177,0.615828102618642,0.263433694240875,0.792216323218209,0.937408400801515
"ENSG00000286989.1",8.92866822427796,0.915624872869575,0.63395546118054,1.4443047326456,0.148653275116175,0.42459969960239
"ENSG00000272106.1",100.674568103703,0.249989737587947,0.209084249967416,1.19564117157034,0.231836617484106,0.551724887034135
